"臺東縣臺東市	成力路"
"臺東縣臺東市	成功路"
"臺東縣臺東市	成都北"
"臺東縣臺東市	成都北路"
"臺東縣臺東市	成都南路"
"臺東縣臺東市	西昌街"
"臺東縣臺東市	西昌路"
"臺東縣臺東市	利嘉路"
"臺東縣臺東市	志航路"
"臺東縣臺東市	更正北路"
"臺東縣臺東市	更生北路"
"臺東縣臺東市	更生路"
"臺東縣臺東市	育樂路"
"臺東縣臺東市	和平街"
"臺東縣臺東市	岩彎路"
"臺東縣臺東市	岩灣路"
"臺東縣臺東市	昆明街"
"臺東縣臺東市	杭州街"
"臺東縣臺東市	杭州路"
"臺東縣臺東市	東工南一路"
"臺東縣臺東市	東利路"
"臺東縣臺東市	東糖街"
"臺東縣臺東市	東興路"
"臺東縣臺東市	松江路"
"臺東縣臺東市	武昌街"
"臺東縣臺東市	武昌路"
"臺東縣臺東市	知本路"
"臺東縣臺東市	長安街"
"臺東縣臺東市	長沙街"
"臺東縣臺東市	青島街"
"臺東縣臺東市	青海路"
"臺東縣臺東市	信義路"
"臺東縣臺東市	南一街"
"臺東縣臺東市	南二街"
"臺東縣臺東市	南王西街"
"臺東縣臺東市	南王東街"
"臺東縣臺東市	南平街"
"臺東縣臺東市	南京路"
"臺東縣臺東市	南昌街"
"臺東縣臺東市	南島大道"
"臺東縣臺東市	南海路"
"臺東縣臺東市	南清街"
"臺東縣臺東市	南清路"
"臺東縣臺東市	咸陽街"
"臺東縣臺東市	咸陽路"
"臺東縣臺東市	建和一街"
"臺東縣臺東市	建和二街"
"臺東縣臺東市	建和三街"
"臺東縣臺東市	建和四街"
"臺東縣臺東市	建農路"
"臺東縣臺東市	建興路"
"臺東縣臺東市	柳州街"
"臺東縣臺東市	洛陽街"
"臺東縣臺東市	迪化街"
"臺東縣臺東市	迪街"
"臺東縣臺東市	重慶路"
"臺東縣臺東市	展新路"
"臺東縣臺東市	徐州街"
"臺東縣臺東市	徐州路"
"臺東縣臺東市	桂林北路"
"臺東縣臺東市	桂林南路"
"臺東縣臺東市	泰安街"
"臺東縣臺東市	浙江街"
"臺東縣臺東市	浙江路"
"臺東縣臺東市	馬亨亨大道"
"臺東縣臺東市	國泰街"
"臺東縣臺東市	常德路"
"臺東縣臺東市	康定街"
"臺東縣臺東市	康樂路"
"臺東縣臺東市	強國街"
"臺東縣臺東市	梧州街"
"臺東縣臺東市	清海路"
"臺東縣臺東市	祥和路"
"臺東縣臺東市	連航路"
"臺東縣臺東市	傅廣路"
"臺東縣臺東市	勝利街"
"臺東縣臺東市	博物館路"
"臺東縣臺東市	博愛路"
"臺東縣臺東市	富民街"
"臺東縣臺東市	富岡街"
"臺東縣臺東市	富祥街"
"臺東縣臺東市	富貴街"
"臺東縣臺東市	富裕街"
"臺東縣臺東市	富裕路"
"臺東縣臺東市	富榮路"
"臺東縣臺東市	復興路"
"臺東縣臺東市	華泰路"
"臺東縣臺東市	貴州街"
"臺東縣臺東市	貴陽街"
"臺東縣臺東市	開封街"
"臺東縣臺東市	開封路"
"臺東縣臺東市	雲南路"
"臺東縣臺東市	傳廣路"
"臺東縣臺東市	新生路"
"臺東縣臺東市	新成街"
"臺東縣臺東市	新社一街"
"臺東縣臺東市	新社二街"
"臺東縣臺東市	新社三街"
"臺東縣臺東市	新社街"
"臺東縣臺東市	新展街"
"臺東縣臺東市	新站一街"
"臺東縣臺東市	新站一路"
"臺東縣臺東市	新站二街"
"臺東縣臺東市	新站三街"
"臺東縣臺東市	新站路"
"臺東縣臺東市	新富街"
"臺東縣臺東市	新園路"
"臺東縣臺東市	新遠園路"
"臺東縣臺東市	新興路"
"臺東縣臺東市	綏遠路"
"臺東縣臺東市	寧波街"
"臺東縣臺東市	寧波路"
"臺東縣臺東市	寧夏街"
"臺東縣臺東市	漢口街"
"臺東縣臺東市	漢口路"
"臺東縣臺東市	漢中街"
"臺東縣臺東市	漢中路"
"臺東縣臺東市	漢陽北路"
"臺東縣臺東市	漢陽南路"
"臺東縣臺東市	福建路"
"臺東縣臺東市	精誠路"
"臺東縣臺東市	銀川街"
"臺東縣臺東市	廣州街"
"臺東縣臺東市	廣東路"
"臺東縣臺東市	樂利路"
"臺東縣臺東市	緩遠路"
"臺東縣臺東市	褔建路"
"臺東縣臺東市	鄭州街"
"臺東縣臺東市	興安路"
"臺東縣臺東市	興航二街"
"臺東縣臺東市	興航街"
"臺東縣臺東市	興盛路"
"臺東縣臺東市	興隆路"
"臺東縣臺東市	衡陽路"
"臺東縣臺東市	錦州街"
"臺東縣臺東市	館前路"
"臺東縣臺東市	濟南街"
"臺東縣臺東市	臨海路"
"臺東縣臺東市	臨潼街"
"臺東縣臺東市	歸綏街"
"臺東縣臺東市	豐田路"
"臺東縣臺東市	豐年路"
"臺東縣臺東市	豐谷北路"
"臺東縣臺東市	豐谷南路"
"臺東縣臺東市	豐里街"
"臺東縣臺東市	豐原街"
"臺東縣臺東市	豐康路"
"臺東縣臺東市	豐盛路"
"臺東縣臺東市	豐裕路"
"臺東縣臺東市	豐榮"
"臺東縣臺東市	豐榮路"
"臺東縣臺東市	豐樂路"
"臺東縣臺東市	豐興路"
"臺東縣臺東市	寶桑路"
"臺東縣臺東市	蘭州街"
"臺東縣臺東市	蘭州路"
"臺東縣臺東市	鐵花路"
"臺東縣臺東市	體中路"
"臺東縣成功鎮	三民路"
"臺東縣成功鎮	上海街"
"臺東縣成功鎮	上麒麟路"
"臺東縣成功鎮	大仁街"
"臺東縣成功鎮	大同路"
"臺東縣成功鎮	大勇街"
"臺東縣成功鎮	大智街"
"臺東縣成功鎮	小馬路"
"臺東縣成功鎮	中山東路"
"臺東縣成功鎮	中山路"
"臺東縣成功鎮	中正路"
"臺東縣成功鎮	中華路"
"臺東縣成功鎮	五權路"
"臺東縣成功鎮	公民路"
"臺東縣成功鎮	天津街"
"臺東縣成功鎮	太平路"
"臺東縣成功鎮	北平街"
"臺東縣成功鎮	民生路"
"臺東縣成功鎮	民安路"
"臺東縣成功鎮	民恆路"
"臺東縣成功鎮	民恒路"
"臺東縣成功鎮	民族路"
"臺東縣成功鎮	民富路"
"臺東縣成功鎮	民豐街"
"臺東縣成功鎮	民權路"
"臺東縣成功鎮	白蓮路"
"臺東縣成功鎮	石傘路"
"臺東縣成功鎮	光復路"
"臺東縣成功鎮	吉林街"
"臺東縣成功鎮	成功路"
"臺東縣成功鎮	成廣路"
"臺東縣成功鎮	有恆路"
"臺東縣成功鎮	有恒路"
"臺東縣成功鎮	和平路"
"臺東縣成功鎮	宜灣路"
"臺東縣成功鎮	東海路"
"臺東縣成功鎮	東發路"
"臺東縣成功鎮	芝田路"
"臺東縣成功鎮	長沙街"
"臺東縣成功鎮	長春街"
"臺東縣成功鎮	美山路"
"臺東縣成功鎮	重安路"
"臺東縣成功鎮	海岸路"
"臺東縣成功鎮	高台路"
"臺東縣成功鎮	基翬路"
"臺東縣成功鎮	都歷路"
"臺東縣成功鎮	富榮路"
"臺東縣成功鎮	港邊路"
"臺東縣成功鎮	跋邊路"
"臺東縣成功鎮	開封街"
"臺東縣成功鎮	鹽濱路"
"臺東縣成功鎮	新生路"
"臺東縣成功鎮	新村路"
"臺東縣成功鎮	漢口街"
"臺東縣成功鎮	廣州街"
"臺東縣成功鎮	興農路"
"臺東縣成功鎮	隧道路"
"臺東縣成功鎮	瀋陽街"
"臺東縣成功鎮	豐田路"
"臺東縣成功鎮	麒麟路"
"臺東縣關山鎮	八德路"
"臺東縣關山鎮	三民路"
"臺東縣關山鎮	大同路"
"臺東縣關山鎮	大安路"
"臺東縣關山鎮	山富"
"臺東縣關山鎮	山順"
"臺東縣關山鎮	中山路"
"臺東縣關山鎮	中正北路"
"臺東縣關山鎮	中正路"
"臺東縣關山鎮	中和"
"臺東縣關山鎮	中華北路"
"臺東縣關山鎮	中華路"
"臺東縣關山鎮	中興"
"臺東縣關山鎮	仁愛路"
"臺東縣關山鎮	公園路"
"臺東縣關山鎮	文化路"
"臺東縣關山鎮	水源"
"臺東縣關山鎮	水源街"
"臺東縣關山鎮	加和"
"臺東縣關山鎮	四維路"
"臺東縣關山鎮	平等路"
"臺東縣關山鎮	本源"
"臺東縣關山鎮	民生路"
"臺東縣關山鎮	民族路"
"臺東縣關山鎮	民權路"
"臺東縣關山鎮	永豐"
"臺東縣關山鎮	自由路"
"臺東縣關山鎮	自強路"
"臺東縣關山鎮	西莊"
"臺東縣關山鎮	和平路"
"臺東縣關山鎮	忠孝路"
"臺東縣關山鎮	忠慶"
"臺東縣關山鎮	東庄"
"臺東縣關山鎮	東明"
"臺東縣關山鎮	東興"
"臺東縣關山鎮	信義路"
"臺東縣關山鎮	建國路"
"臺東縣關山鎮	崁頂"
"臺東縣關山鎮	博愛路"
"臺東縣關山鎮	復興路"
"臺東縣關山鎮	隆盛路"
"臺東縣關山鎮	隆興"
"臺東縣關山鎮	順興"
"臺東縣關山鎮	新政路"
"臺東縣關山鎮	溪埔"
"臺東縣關山鎮	福德街"
"臺東縣關山鎮	廣興"
"臺東縣關山鎮	廣興路"
"臺東縣關山鎮	學東路"
"臺東縣關山鎮	環鎮路"
"臺東縣關山鎮	禮義路"
"臺東縣關山鎮	豐隆路"
"臺東縣卑南鄉	十股"
"臺東縣卑南鄉	下賓朗"
"臺東縣卑南鄉	山里路"
"臺東縣卑南鄉	中興路"
"臺東縣卑南鄉	太平路"
"臺東縣卑南鄉	文昌路"
"臺東縣卑南鄉	文泰路"
"臺東縣卑南鄉	比利良"
"臺東縣卑南鄉	民生"
"臺東縣卑南鄉	民生路"
"臺東縣卑南鄉	利民路"
"臺東縣卑南鄉	利吉路"
"臺東縣卑南鄉	利嘉路"
"臺東縣卑南鄉	志航路"
"臺東縣卑南鄉	改良場"
"臺東縣卑南鄉	杉原"
"臺東縣卑南鄉	初二街"
"臺東縣卑南鄉	初鹿一街"
"臺東縣卑南鄉	初鹿二街"
"臺東縣卑南鄉	初鹿三街"
"臺東縣卑南鄉	初鹿路二街"
"臺東縣卑南鄉	初路鹿二街"
"臺東縣卑南鄉	初廘三街"
"臺東縣卑南鄉	和平路"
"臺東縣卑南鄉	忠孝路"
"臺東縣卑南鄉	東成"
"臺東縣卑南鄉	東園一街"
"臺東縣卑南鄉	東園二街"
"臺東縣卑南鄉	東園三街"
"臺東縣卑南鄉	東園街"
"臺東縣卑南鄉	東園路三街"
"臺東縣卑南鄉	牧場"
"臺東縣卑南鄉	青海路"
"臺東縣卑南鄉	後湖"
"臺東縣卑南鄉	朗賓路"
"臺東縣卑南鄉	泰安"
"臺東縣卑南鄉	班鳩"
"臺東縣卑南鄉	郡界"
"臺東縣卑南鄉	高台"
"臺東縣卑南鄉	梅園路"
"臺東縣卑南鄉	梅圓路"
"臺東縣卑南鄉	頂永豐"
"臺東縣卑南鄉	頂岩灣"
"臺東縣卑南鄉	富山"
"臺東縣卑南鄉	富源"
"臺東縣卑南鄉	富源路"
"臺東縣卑南鄉	溫泉路"
"臺東縣卑南鄉	煙草間"
"臺東縣卑南鄉	萬萬"
"臺東縣卑南鄉	試驗場"
"臺東縣卑南鄉	漁場"
"臺東縣卑南鄉	賓朗路"
"臺東縣卑南鄉	樂山"
"臺東縣卑南鄉	稻葉路"
"臺東縣卑南鄉	龍泉路"
"臺東縣卑南鄉	龍過脈"
"臺東縣卑南鄉	龍過脈路"
"臺東縣卑南鄉	環山路"
"臺東縣卑南鄉	鎮樂"
"臺東縣鹿野鄉	大同路"
"臺東縣鹿野鄉	中山路"
"臺東縣鹿野鄉	中正路"
"臺東縣鹿野鄉	中華路"
"臺東縣鹿野鄉	中新路"
"臺東縣鹿野鄉	五十戶路"
"臺東縣鹿野鄉	文化路"
"臺東縣鹿野鄉	水源路"
"臺東縣鹿野鄉	北一路"
"臺東縣鹿野鄉	北二路"
"臺東縣鹿野鄉	北三路"
"臺東縣鹿野鄉	永安路"
"臺東縣鹿野鄉	永德路"
"臺東縣鹿野鄉	永樂路"
"臺東縣鹿野鄉	永嶺路"
"臺東縣鹿野鄉	光復路"
"臺東縣鹿野鄉	光榮路"
"臺東縣鹿野鄉	同榮路"
"臺東縣鹿野鄉	同興路"
"臺東縣鹿野鄉	后湖路"
"臺東縣鹿野鄉	圳頭路"
"臺東縣鹿野鄉	佑民路"
"臺東縣鹿野鄉	利民路"
"臺東縣鹿野鄉	育才路"
"臺東縣鹿野鄉	育英路"
"臺東縣鹿野鄉	和平路"
"臺東縣鹿野鄉	坪頂路"
"臺東縣鹿野鄉	東野路"
"臺東縣鹿野鄉	南一路"
"臺東縣鹿野鄉	南二路"
"臺東縣鹿野鄉	南三路"
"臺東縣鹿野鄉	南四路"
"臺東縣鹿野鄉	柑園路"
"臺東縣鹿野鄉	高台路"
"臺東縣鹿野鄉	鹿鳴路"
"臺東縣鹿野鄉	鹿寮路"
"臺東縣鹿野鄉	富民路"
"臺東縣鹿野鄉	富源路"
"臺東縣鹿野鄉	復興路"
"臺東縣鹿野鄉	景新路"
"臺東縣鹿野鄉	湖底路"
"臺東縣鹿野鄉	新良路"
"臺東縣鹿野鄉	新和路"
"臺東縣鹿野鄉	新源路"
"臺東縣鹿野鄉	瑞祥路"
"臺東縣鹿野鄉	瑞景路"
"臺東縣鹿野鄉	瑞興路"
"臺東縣鹿野鄉	福佑路"
"臺東縣鹿野鄉	福鹿路"
"臺東縣鹿野鄉	廣興路"
"臺東縣鹿野鄉	興民路"
"臺東縣鹿野鄉	龍一路"
"臺東縣鹿野鄉	龍七路"
"臺東縣鹿野鄉	龍二路"
"臺東縣鹿野鄉	龍三路"
"臺東縣鹿野鄉	龍五路"
"臺東縣鹿野鄉	龍六路"
"臺東縣鹿野鄉	龍海路"
"臺東縣鹿野鄉	龍馬路"
"臺東縣鹿野鄉	寶華路"
"臺東縣池上鄉	力學路"
"臺東縣池上鄉	三民路"
"臺東縣池上鄉	大同路"
"臺東縣池上鄉	大埔"
"臺東縣池上鄉	山腳"
"臺東縣池上鄉	中山路"
"臺東縣池上鄉	中正路"
"臺東縣池上鄉	中西一路"
"臺東縣池上鄉	中西二路"
"臺東縣池上鄉	中西三路"
"臺東縣池上鄉	中東一路"
"臺東縣池上鄉	中東二路"
"臺東縣池上鄉	中東三路"
"臺東縣池上鄉	中華南路"
"臺東縣池上鄉	中華路"
"臺東縣池上鄉	中新街"
"臺東縣池上鄉	仁愛路"
"臺東縣池上鄉	文化"
"臺東縣池上鄉	文化路"
"臺東縣池上鄉	文田路"
"臺東縣池上鄉	文吉一街"
"臺東縣池上鄉	忠仁路"
"臺東縣池上鄉	忠孝路"
"臺東縣池上鄉	忠義街"
"臺東縣池上鄉	東欣路"
"臺東縣池上鄉	泥水溪"
"臺東縣池上鄉	信義路"
"臺東縣池上鄉	埔中一街"
"臺東縣池上鄉	埔中二街"
"臺東縣池上鄉	埔新二街"
"臺東縣池上鄉	埔新三街"
"臺東縣池上鄉	陸安"
"臺東縣池上鄉	富源路"
"臺東縣池上鄉	新生路"
"臺東縣池上鄉	新光路"
"臺東縣池上鄉	新開園"
"臺東縣池上鄉	新興"
"臺東縣池上鄉	新興一路"
"臺東縣池上鄉	新興路"
"臺東縣池上鄉	萬安"
"臺東縣池上鄉	萬朝一路"
"臺東縣池上鄉	萬朝二路"
"臺東縣池上鄉	福吉二街"
"臺東縣池上鄉	福原"
"臺東縣池上鄉	福錦路"
"臺東縣池上鄉	鳳梨園"
"臺東縣池上鄉	慶西路"
"臺東縣池上鄉	慶福路"
"臺東縣池上鄉	錦園路"
"臺東縣池上鄉	靜安路"
"臺東縣池上鄉	靜修路"
"臺東縣池上鄉	魏厝"
"臺東縣池上鄉	鐵花路"
"臺東縣東河鄉	南八里"
"臺東縣東河鄉	都蘭"
"臺東縣東河鄉	新社路"
"臺東縣長濱鄉	八桑安"
"臺東縣長濱鄉	大俱來"
"臺東縣長濱鄉	中興"
"臺東縣長濱鄉	中濱"
"臺東縣長濱鄉	長濱"
"臺東縣長濱鄉	城子埔"
"臺東縣長濱鄉	僅那路"
"臺東縣長濱鄉	寧埔"
"臺東縣長濱鄉	樟原"
"臺東縣太麻里鄉	上大溪"
"臺東縣太麻里鄉	千禧街"
"臺東縣太麻里鄉	大王路"
"臺東縣太麻里鄉	大溪"
"臺東縣太麻里鄉	山腳"
"臺東縣太麻里鄉	太金路"
"臺東縣太麻里鄉	太峰路"
"臺東縣太麻里鄉	太麻里街"
"臺東縣太麻里鄉	文化路"
"臺東縣太麻里鄉	加拉班街"
"臺東縣太麻里鄉	外環路"
"臺東縣太麻里鄉	市隆路"
"臺東縣太麻里鄉	民權路"
"臺東縣太麻里鄉	多良"
"臺東縣太麻里鄉	至善路"
"臺東縣太麻里鄉	利里武街"
"臺東縣太麻里鄉	沙崙"
"臺東縣太麻里鄉	佳崙"
"臺東縣太麻里鄉	和平路"
"臺東縣太麻里鄉	金崙"
"臺東縣太麻里鄉	金崙路"
"臺東縣太麻里鄉	金萱路"
"臺東縣太麻里鄉	南里街"
"臺東縣太麻里鄉	美和"
"臺東縣太麻里鄉	泰王路"
"臺東縣太麻里鄉	站前路"
"臺東縣太麻里鄉	荒野"
"臺東縣太麻里鄉	森川"
"臺東縣太麻里鄉	順安路"
"臺東縣太麻里鄉	新香蘭"
"臺東縣太麻里鄉	溪埔"
"臺東縣太麻里鄉	溫泉"
"臺東縣太麻里鄉	德其街"
"臺東縣太麻里鄉	德輝路"
"臺東縣太麻里鄉	德興路"
"臺東縣太麻里鄉	曙光街"
"臺東縣太麻里鄉	舊香蘭"
"臺東縣大武鄉	大竹路"
"臺東縣大武鄉	大武街"
"臺東縣大武鄉	大武路"
"臺東縣大武鄉	大鳥"
"臺東縣大武鄉	大鳥路"
"臺東縣大武鄉	山林路"
"臺東縣大武鄉	中溪路"
"臺東縣大武鄉	太湖路"
"臺東縣大武鄉	水源山"
"臺東縣大武鄉	加津林"
"臺東縣大武鄉	加羅板"
"臺東縣大武鄉	古庄路"
"臺東縣大武鄉	民生街"
"臺東縣大武鄉	民有街"
"臺東縣大武鄉	民治街"
"臺東縣大武鄉	民族街"
"臺東縣大武鄉	民族街二巷"
"臺東縣大武鄉	民族路"
"臺東縣大武鄉	民權街"
"臺東縣大武鄉	同心街"
"臺東縣大武鄉	和平"
"臺東縣大武鄉	尚武路"
"臺東縣大武鄉	金虎路"
"臺東縣大武鄉	金龍路"
"臺東縣大武鄉	南安路"
"臺東縣大武鄉	客庄路"
"臺東縣大武鄉	政通三街"
"臺東縣大武鄉	政通三路"
"臺東縣大武鄉	政通五街"
"臺東縣大武鄉	政通四街"
"臺東縣大武鄉	政通路"
"臺東縣大武鄉	麻園路"
"臺東縣大武鄉	復興路"
"臺東縣大武鄉	朝庸路"
"臺東縣大武鄉	圓山"
"臺東縣大武鄉	圓山路"
"臺東縣大武鄉	愛國蒲"
"臺東縣大武鄉	慈鳴路"
"臺東縣大武鄉	萬應街"
"臺東縣大武鄉	達萬"
"臺東縣大武鄉	達興"
"臺東縣大武鄉	達興路"
"臺東縣大武鄉	福全街"
"臺東縣大武鄉	福安街"
"臺東縣大武鄉	福德街"
"臺東縣大武鄉	鳳陽路"
"臺東縣大武鄉	學府路"
"臺東縣大武鄉	濱海路"
"臺東縣大武鄉	環港路"
"臺東縣綠島鄉	中寮"
"臺東縣綠島鄉	中寮路"
"臺東縣綠島鄉	南寮"
"臺東縣綠島鄉	柴口"
"臺東縣綠島鄉	漁港"
"臺東縣海端鄉	大埔路"
"臺東縣海端鄉	山平"
"臺東縣海端鄉	山平路"
"臺東縣海端鄉	山界街"
"臺東縣海端鄉	中石路"
"臺東縣海端鄉	中福"
"臺東縣海端鄉	加平路"
"臺東縣海端鄉	加和路"
"臺東縣海端鄉	初來"
"臺東縣海端鄉	新武呂路"
"臺東縣海端鄉	瀧下路"
"臺東縣延平鄉	下里路"
"臺東縣延平鄉	昇平路"
"臺東縣延平鄉	明野路"
"臺東縣延平鄉	松林路"
"臺東縣延平鄉	紅谷路"
"臺東縣延平鄉	紅葉路"
"臺東縣延平鄉	泰平路"
"臺東縣延平鄉	梅山路"
"臺東縣延平鄉	清水路"
"臺東縣延平鄉	榕山路"
"臺東縣延平鄉	鸞山路"
"臺東縣金峰鄉	正興"
"臺東縣金峰鄉	新興"
"臺東縣金峰鄉	嘉蘭"
"臺東縣金峰鄉	賓茂"
"臺東縣金峰鄉	歷坵"
"臺東縣達仁鄉	土坡路"
臺東縣達仁鄉土?路
"臺東縣達仁鄉	台?路"
"臺東縣達仁鄉	安朔"
"臺東縣達仁鄉	安朔路"
"臺東縣達仁鄉	南田"
"臺東縣達仁鄉	南田路"
"臺東縣達仁鄉	啦里吧"
"臺東縣達仁鄉	啦里吧路"
"臺東縣達仁鄉	復興路"
"臺東縣達仁鄉	森永"
"臺東縣達仁鄉	森永路"
"臺東縣達仁鄉	森茂路"
"臺東縣達仁鄉	新化路"
"臺東縣達仁鄉	新生路"
"臺東縣達仁鄉	新興路"
"臺東縣達仁鄉	興路"
"臺東縣蘭嶼鄉	東清"
"臺東縣蘭嶼鄉	紅頭"
"臺東縣蘭嶼鄉	朗島"
"臺東縣蘭嶼鄉	野銀"
"臺東縣蘭嶼鄉	椰油"
"臺東縣蘭嶼鄉	漁人"
